date,market_hash_name,price,daily_volume,weapon_type,rarity,wear,is_stattrak,is_floor_price,days_to_next_major,days_since_last_major,is_major_active,days_since_cs2_announce,steam_ccu
2021-03-24,Glock-18 | Dragon Tattoo (Minimal Wear),0.138,2089,Glock-18,Mil-Spec,MW,0,0,216,563,0,-728,22500000
2021-03-25,Glock-18 | Dragon Tattoo (Minimal Wear),0.145,1925,Glock-18,Mil-Spec,MW,0,0,215,564,0,-727,22500000
2021-03-26,Glock-18 | Dragon Tattoo (Minimal Wear),0.152,1876,Glock-18,Mil-Spec,MW,0,0,214,565,0,-726,22500000
2021-03-27,Glock-18 | Dragon Tattoo (Minimal Wear),0.165,1674,Glock-18,Mil-Spec,MW,0,0,213,566,0,-725,22500000
2021-03-28,Glock-18 | Dragon Tattoo (Minimal Wear),0.155,1387,Glock-18,Mil-Spec,MW,0,0,212,567,0,-724,22500000
2021-03-29,Glock-18 | Dragon Tattoo (Minimal Wear),0.145,1523,Glock-18,Mil-Spec,MW,0,0,211,568,0,-723,22500000
2021-03-30,Glock-18 | Dragon Tattoo (Minimal Wear),0.147,1524,Glock-18,Mil-Spec,MW,0,0,210,569,0,-722,22500000
2021-03-31,Glock-18 | Dragon Tattoo (Minimal Wear),0.15,1843,Glock-18,Mil-Spec,MW,0,0,209,570,0,-721,22500000
2021-04-01,Glock-18 | Dragon Tattoo (Minimal Wear),0.153,1499,Glock-18,Mil-Spec,MW,0,0,208,571,0,-720,23000000
2021-04-02,Glock-18 | Dragon Tattoo (Minimal Wear),0.152,1530,Glock-18,Mil-Spec,MW,0,0,207,572,0,-719,23000000
2021-04-03,Glock-18 | Dragon Tattoo (Minimal Wear),0.15,1455,Glock-18,Mil-Spec,MW,0,0,206,573,0,-718,23000000
2021-04-04,Glock-18 | Dragon Tattoo (Minimal Wear),0.151,1406,Glock-18,Mil-Spec,MW,0,0,205,574,0,-717,23000000
2021-04-05,Glock-18 | Dragon Tattoo (Minimal Wear),0.152,1609,Glock-18,Mil-Spec,MW,0,0,204,575,0,-716,23000000
2021-04-06,Glock-18 | Dragon Tattoo (Minimal Wear),0.148,1740,Glock-18,Mil-Spec,MW,0,0,203,576,0,-715,23000000
2021-04-07,Glock-18 | Dragon Tattoo (Minimal Wear),0.13,1304,Glock-18,Mil-Spec,MW,0,0,202,577,0,-714,23000000
2021-04-08,Glock-18 | Dragon Tattoo (Minimal Wear),0.112,1628,Glock-18,Mil-Spec,MW,0,0,201,578,0,-713,23000000
2021-04-09,Glock-18 | Dragon Tattoo (Minimal Wear),0.107,2856,Glock-18,Mil-Spec,MW,0,0,200,579,0,-712,23000000
2021-04-10,Glock-18 | Dragon Tattoo (Minimal Wear),0.11,2080,Glock-18,Mil-Spec,MW,0,0,199,580,0,-711,23000000
2021-04-11,Glock-18 | Dragon Tattoo (Minimal Wear),0.118,1417,Glock-18,Mil-Spec,MW,0,0,198,581,0,-710,23000000
2021-04-12,Glock-18 | Dragon Tattoo (Minimal Wear),0.121,1749,Glock-18,Mil-Spec,MW,0,0,197,582,0,-709,23000000
2021-04-13,Glock-18 | Dragon Tattoo (Minimal Wear),0.121,1804,Glock-18,Mil-Spec,MW,0,0,196,583,0,-708,23000000
2021-04-14,Glock-18 | Dragon Tattoo (Minimal Wear),0.119,425,Glock-18,Mil-Spec,MW,0,0,195,584,0,-707,23000000
2021-04-15,Glock-18 | Dragon Tattoo (Minimal Wear),0.127,1722,Glock-18,Mil-Spec,MW,0,0,194,585,0,-706,23000000
2021-04-16,Glock-18 | Dragon Tattoo (Minimal Wear),0.127,1564,Glock-18,Mil-Spec,MW,0,0,193,586,0,-705,23000000
2021-04-17,Glock-18 | Dragon Tattoo (Minimal Wear),0.128,1654,Glock-18,Mil-Spec,MW,0,0,192,587,0,-704,23000000
2021-04-18,Glock-18 | Dragon Tattoo (Minimal Wear),0.137,1565,Glock-18,Mil-Spec,MW,0,0,191,588,0,-703,23000000
2021-04-19,Glock-18 | Dragon Tattoo (Minimal Wear),0.149,1513,Glock-18,Mil-Spec,MW,0,0,190,589,0,-702,23000000
2021-04-20,Glock-18 | Dragon Tattoo (Minimal Wear),0.143,1201,Glock-18,Mil-Spec,MW,0,0,189,590,0,-701,23000000
2021-04-21,Glock-18 | Dragon Tattoo (Minimal Wear),0.15,1484,Glock-18,Mil-Spec,MW,0,0,188,591,0,-700,23000000
2021-04-22,Glock-18 | Dragon Tattoo (Minimal Wear),0.149,1284,Glock-18,Mil-Spec,MW,0,0,187,592,0,-699,23000000
2021-04-23,Glock-18 | Dragon Tattoo (Minimal Wear),0.145,1337,Glock-18,Mil-Spec,MW,0,0,186,593,0,-698,23000000
2021-04-24,Glock-18 | Dragon Tattoo (Minimal Wear),0.145,1440,Glock-18,Mil-Spec,MW,0,0,185,594,0,-697,23000000
2021-04-25,Glock-18 | Dragon Tattoo (Minimal Wear),0.145,1312,Glock-18,Mil-Spec,MW,0,0,184,595,0,-696,23000000
2021-04-26,Glock-18 | Dragon Tattoo (Minimal Wear),0.147,1524,Glock-18,Mil-Spec,MW,0,0,183,596,0,-695,23000000
2021-04-27,Glock-18 | Dragon Tattoo (Minimal Wear),0.15,1414,Glock-18,Mil-Spec,MW,0,0,182,597,0,-694,23000000
2021-04-28,Glock-18 | Dragon Tattoo (Minimal Wear),0.151,1716,Glock-18,Mil-Spec,MW,0,0,181,598,0,-693,23000000
2021-04-29,Glock-18 | Dragon Tattoo (Minimal Wear),0.153,1357,Glock-18,Mil-Spec,MW,0,0,180,599,0,-692,23000000
2021-04-30,Glock-18 | Dragon Tattoo (Minimal Wear),0.1669999999999999,1566,Glock-18,Mil-Spec,MW,0,0,179,600,0,-691,23000000
2021-05-01,Glock-18 | Dragon Tattoo (Minimal Wear),0.163,1191,Glock-18,Mil-Spec,MW,0,0,178,601,0,-690,22000000
2021-05-02,Glock-18 | Dragon Tattoo (Minimal Wear),0.167,1468,Glock-18,Mil-Spec,MW,0,0,177,602,0,-689,22000000
2021-05-03,Glock-18 | Dragon Tattoo (Minimal Wear),0.167,1478,Glock-18,Mil-Spec,MW,0,0,176,603,0,-688,22000000
2021-05-04,Glock-18 | Dragon Tattoo (Minimal Wear),0.163,1720,Glock-18,Mil-Spec,MW,0,0,175,604,0,-687,22000000
2021-05-05,Glock-18 | Dragon Tattoo (Minimal Wear),0.171,2001,Glock-18,Mil-Spec,MW,0,0,174,605,0,-686,22000000
2021-05-06,Glock-18 | Dragon Tattoo (Minimal Wear),0.172,1870,Glock-18,Mil-Spec,MW,0,0,173,606,0,-685,22000000
2021-05-07,Glock-18 | Dragon Tattoo (Minimal Wear),0.184,1722,Glock-18,Mil-Spec,MW,0,0,172,607,0,-684,22000000
2021-05-08,Glock-18 | Dragon Tattoo (Minimal Wear),0.187,1333,Glock-18,Mil-Spec,MW,0,0,171,608,0,-683,22000000
2021-05-09,Glock-18 | Dragon Tattoo (Minimal Wear),0.172,1372,Glock-18,Mil-Spec,MW,0,0,170,609,0,-682,22000000
2021-05-10,Glock-18 | Dragon Tattoo (Minimal Wear),0.176,1249,Glock-18,Mil-Spec,MW,0,0,169,610,0,-681,22000000
2021-05-11,Glock-18 | Dragon Tattoo (Minimal Wear),0.184,1631,Glock-18,Mil-Spec,MW,0,0,168,611,0,-680,22000000
2021-05-12,Glock-18 | Dragon Tattoo (Minimal Wear),0.194,1604,Glock-18,Mil-Spec,MW,0,0,167,612,0,-679,22000000
2021-05-13,Glock-18 | Dragon Tattoo (Minimal Wear),0.197,1542,Glock-18,Mil-Spec,MW,0,0,166,613,0,-678,22000000
2021-05-14,Glock-18 | Dragon Tattoo (Minimal Wear),0.204,1266,Glock-18,Mil-Spec,MW,0,0,165,614,0,-677,22000000
2021-05-15,Glock-18 | Dragon Tattoo (Minimal Wear),0.195,1277,Glock-18,Mil-Spec,MW,0,0,164,615,0,-676,22000000
2021-05-16,Glock-18 | Dragon Tattoo (Minimal Wear),0.179,1241,Glock-18,Mil-Spec,MW,0,0,163,616,0,-675,22000000
2021-05-17,Glock-18 | Dragon Tattoo (Minimal Wear),0.176,1215,Glock-18,Mil-Spec,MW,0,0,162,617,0,-674,22000000
2021-05-18,Glock-18 | Dragon Tattoo (Minimal Wear),0.181,1195,Glock-18,Mil-Spec,MW,0,0,161,618,0,-673,22000000
2021-05-19,Glock-18 | Dragon Tattoo (Minimal Wear),0.183,1149,Glock-18,Mil-Spec,MW,0,0,160,619,0,-672,22000000
2021-05-20,Glock-18 | Dragon Tattoo (Minimal Wear),0.18,1216,Glock-18,Mil-Spec,MW,0,0,159,620,0,-671,22000000
2021-05-21,Glock-18 | Dragon Tattoo (Minimal Wear),0.18,1083,Glock-18,Mil-Spec,MW,0,0,158,621,0,-670,22000000
2021-05-22,Glock-18 | Dragon Tattoo (Minimal Wear),0.171,1170,Glock-18,Mil-Spec,MW,0,0,157,622,0,-669,22000000
2021-05-23,Glock-18 | Dragon Tattoo (Minimal Wear),0.162,1066,Glock-18,Mil-Spec,MW,0,0,156,623,0,-668,22000000
2021-05-24,Glock-18 | Dragon Tattoo (Minimal Wear),0.174,1390,Glock-18,Mil-Spec,MW,0,0,155,624,0,-667,22000000
2021-05-25,Glock-18 | Dragon Tattoo (Minimal Wear),0.187,1520,Glock-18,Mil-Spec,MW,0,0,154,625,0,-666,22000000
2021-05-26,Glock-18 | Dragon Tattoo (Minimal Wear),0.185,1056,Glock-18,Mil-Spec,MW,0,0,153,626,0,-665,22000000
2021-05-27,Glock-18 | Dragon Tattoo (Minimal Wear),0.182,1364,Glock-18,Mil-Spec,MW,0,0,152,627,0,-664,22000000
2021-05-28,Glock-18 | Dragon Tattoo (Minimal Wear),0.18,1178,Glock-18,Mil-Spec,MW,0,0,151,628,0,-663,22000000
2021-05-29,Glock-18 | Dragon Tattoo (Minimal Wear),0.181,1346,Glock-18,Mil-Spec,MW,0,0,150,629,0,-662,22000000
2021-05-30,Glock-18 | Dragon Tattoo (Minimal Wear),0.171,1209,Glock-18,Mil-Spec,MW,0,0,149,630,0,-661,22000000
2021-05-31,Glock-18 | Dragon Tattoo (Minimal Wear),0.176,1330,Glock-18,Mil-Spec,MW,0,0,148,631,0,-660,22000000
2021-06-01,Glock-18 | Dragon Tattoo (Minimal Wear),0.173,852,Glock-18,Mil-Spec,MW,0,0,147,632,0,-659,21500000
2021-06-02,Glock-18 | Dragon Tattoo (Minimal Wear),0.174,1284,Glock-18,Mil-Spec,MW,0,0,146,633,0,-658,21500000
2021-06-03,Glock-18 | Dragon Tattoo (Minimal Wear),0.175,1225,Glock-18,Mil-Spec,MW,0,0,145,634,0,-657,21500000
2021-06-04,Glock-18 | Dragon Tattoo (Minimal Wear),0.171,1220,Glock-18,Mil-Spec,MW,0,0,144,635,0,-656,21500000
2021-06-05,Glock-18 | Dragon Tattoo (Minimal Wear),0.16,1302,Glock-18,Mil-Spec,MW,0,0,143,636,0,-655,21500000
2021-06-06,Glock-18 | Dragon Tattoo (Minimal Wear),0.161,1077,Glock-18,Mil-Spec,MW,0,0,142,637,0,-654,21500000
2021-06-07,Glock-18 | Dragon Tattoo (Minimal Wear),0.162,1208,Glock-18,Mil-Spec,MW,0,0,141,638,0,-653,21500000
2021-06-08,Glock-18 | Dragon Tattoo (Minimal Wear),0.163,1186,Glock-18,Mil-Spec,MW,0,0,140,639,0,-652,21500000
2021-06-09,Glock-18 | Dragon Tattoo (Minimal Wear),0.167,1268,Glock-18,Mil-Spec,MW,0,0,139,640,0,-651,21500000
2021-06-10,Glock-18 | Dragon Tattoo (Minimal Wear),0.168,1064,Glock-18,Mil-Spec,MW,0,0,138,641,0,-650,21500000
2021-06-11,Glock-18 | Dragon Tattoo (Minimal Wear),0.167,907,Glock-18,Mil-Spec,MW,0,0,137,642,0,-649,21500000
2021-06-12,Glock-18 | Dragon Tattoo (Minimal Wear),0.159,894,Glock-18,Mil-Spec,MW,0,0,136,643,0,-648,21500000
2021-06-13,Glock-18 | Dragon Tattoo (Minimal Wear),0.159,982,Glock-18,Mil-Spec,MW,0,0,135,644,0,-647,21500000
2021-06-14,Glock-18 | Dragon Tattoo (Minimal Wear),0.154,933,Glock-18,Mil-Spec,MW,0,0,134,645,0,-646,21500000
2021-06-15,Glock-18 | Dragon Tattoo (Minimal Wear),0.151,898,Glock-18,Mil-Spec,MW,0,0,133,646,0,-645,21500000
2021-06-16,Glock-18 | Dragon Tattoo (Minimal Wear),0.149,1071,Glock-18,Mil-Spec,MW,0,0,132,647,0,-644,21500000
2021-06-17,Glock-18 | Dragon Tattoo (Minimal Wear),0.144,1196,Glock-18,Mil-Spec,MW,0,0,131,648,0,-643,21500000
2021-06-18,Glock-18 | Dragon Tattoo (Minimal Wear),0.15,984,Glock-18,Mil-Spec,MW,0,0,130,649,0,-642,21500000
2021-06-19,Glock-18 | Dragon Tattoo (Minimal Wear),0.15,898,Glock-18,Mil-Spec,MW,0,0,129,650,0,-641,21500000
2021-06-20,Glock-18 | Dragon Tattoo (Minimal Wear),0.141,864,Glock-18,Mil-Spec,MW,0,0,128,651,0,-640,21500000
2021-06-21,Glock-18 | Dragon Tattoo (Minimal Wear),0.14,984,Glock-18,Mil-Spec,MW,0,0,127,652,0,-639,21500000
2021-06-22,Glock-18 | Dragon Tattoo (Minimal Wear),0.144,862,Glock-18,Mil-Spec,MW,0,0,126,653,0,-638,21500000
2021-06-23,Glock-18 | Dragon Tattoo (Minimal Wear),0.14,981,Glock-18,Mil-Spec,MW,0,0,125,654,0,-637,21500000
2021-06-24,Glock-18 | Dragon Tattoo (Minimal Wear),0.136,1203,Glock-18,Mil-Spec,MW,0,0,124,655,0,-636,21500000
2021-06-25,Glock-18 | Dragon Tattoo (Minimal Wear),0.116,1222,Glock-18,Mil-Spec,MW,0,0,123,656,0,-635,21500000
2021-06-26,Glock-18 | Dragon Tattoo (Minimal Wear),0.114,1269,Glock-18,Mil-Spec,MW,0,0,122,657,0,-634,21500000
2021-06-27,Glock-18 | Dragon Tattoo (Minimal Wear),0.109,936,Glock-18,Mil-Spec,MW,0,0,121,658,0,-633,21500000
2021-06-28,Glock-18 | Dragon Tattoo (Minimal Wear),0.107,1095,Glock-18,Mil-Spec,MW,0,0,120,659,0,-632,21500000
2021-06-29,Glock-18 | Dragon Tattoo (Minimal Wear),0.108,1091,Glock-18,Mil-Spec,MW,0,0,119,660,0,-631,21500000
2021-06-30,Glock-18 | Dragon Tattoo (Minimal Wear),0.107,968,Glock-18,Mil-Spec,MW,0,0,118,661,0,-630,21500000
2021-07-01,Glock-18 | Dragon Tattoo (Minimal Wear),0.104,895,Glock-18,Mil-Spec,MW,0,0,117,662,0,-629,21000000
2021-07-02,Glock-18 | Dragon Tattoo (Minimal Wear),0.106,1158,Glock-18,Mil-Spec,MW,0,0,116,663,0,-628,21000000
2021-07-03,Glock-18 | Dragon Tattoo (Minimal Wear),0.106,1116,Glock-18,Mil-Spec,MW,0,0,115,664,0,-627,21000000
2021-07-04,Glock-18 | Dragon Tattoo (Minimal Wear),0.108,1061,Glock-18,Mil-Spec,MW,0,0,114,665,0,-626,21000000
2021-07-05,Glock-18 | Dragon Tattoo (Minimal Wear),0.108,1280,Glock-18,Mil-Spec,MW,0,0,113,666,0,-625,21000000
2021-07-06,Glock-18 | Dragon Tattoo (Minimal Wear),0.105,932,Glock-18,Mil-Spec,MW,0,0,112,667,0,-624,21000000
2021-07-07,Glock-18 | Dragon Tattoo (Minimal Wear),0.1069999999999999,1226,Glock-18,Mil-Spec,MW,0,0,111,668,0,-623,21000000
2021-07-08,Glock-18 | Dragon Tattoo (Minimal Wear),0.106,1078,Glock-18,Mil-Spec,MW,0,0,110,669,0,-622,21000000
2021-07-09,Glock-18 | Dragon Tattoo (Minimal Wear),0.108,1069,Glock-18,Mil-Spec,MW,0,0,109,670,0,-621,21000000
2021-07-10,Glock-18 | Dragon Tattoo (Minimal Wear),0.108,838,Glock-18,Mil-Spec,MW,0,0,108,671,0,-620,21000000
2021-07-11,Glock-18 | Dragon Tattoo (Minimal Wear),0.108,768,Glock-18,Mil-Spec,MW,0,0,107,672,0,-619,21000000
2021-07-12,Glock-18 | Dragon Tattoo (Minimal Wear),0.1079999999999999,693,Glock-18,Mil-Spec,MW,0,0,106,673,0,-618,21000000
2021-07-13,Glock-18 | Dragon Tattoo (Minimal Wear),0.107,683,Glock-18,Mil-Spec,MW,0,0,105,674,0,-617,21000000
2021-07-14,Glock-18 | Dragon Tattoo (Minimal Wear),0.105,872,Glock-18,Mil-Spec,MW,0,0,104,675,0,-616,21000000
2021-07-15,Glock-18 | Dragon Tattoo (Minimal Wear),0.101,1015,Glock-18,Mil-Spec,MW,0,0,103,676,0,-615,21000000
2021-07-16,Glock-18 | Dragon Tattoo (Minimal Wear),0.096,640,Glock-18,Mil-Spec,MW,0,0,102,677,0,-614,21000000
2021-07-17,Glock-18 | Dragon Tattoo (Minimal Wear),0.099,1168,Glock-18,Mil-Spec,MW,0,0,101,678,0,-613,21000000
2021-07-18,Glock-18 | Dragon Tattoo (Minimal Wear),0.0969999999999999,807,Glock-18,Mil-Spec,MW,0,0,100,679,0,-612,21000000
2021-07-19,Glock-18 | Dragon Tattoo (Minimal Wear),0.097,770,Glock-18,Mil-Spec,MW,0,0,99,680,0,-611,21000000
2021-07-20,Glock-18 | Dragon Tattoo (Minimal Wear),0.097,968,Glock-18,Mil-Spec,MW,0,0,98,681,0,-610,21000000
2021-07-21,Glock-18 | Dragon Tattoo (Minimal Wear),0.095,819,Glock-18,Mil-Spec,MW,0,0,97,682,0,-609,21000000
2021-07-22,Glock-18 | Dragon Tattoo (Minimal Wear),0.096,1033,Glock-18,Mil-Spec,MW,0,0,96,683,0,-608,21000000
2021-07-23,Glock-18 | Dragon Tattoo (Minimal Wear),0.095,895,Glock-18,Mil-Spec,MW,0,0,95,684,0,-607,21000000
2021-07-24,Glock-18 | Dragon Tattoo (Minimal Wear),0.097,889,Glock-18,Mil-Spec,MW,0,0,94,685,0,-606,21000000
2021-07-25,Glock-18 | Dragon Tattoo (Minimal Wear),0.0969999999999999,692,Glock-18,Mil-Spec,MW,0,0,93,686,0,-605,21000000
2021-07-26,Glock-18 | Dragon Tattoo (Minimal Wear),0.0969999999999999,763,Glock-18,Mil-Spec,MW,0,0,92,687,0,-604,21000000
2021-07-27,Glock-18 | Dragon Tattoo (Minimal Wear),0.097,333,Glock-18,Mil-Spec,MW,0,0,91,688,0,-603,21000000
2021-07-28,Glock-18 | Dragon Tattoo (Minimal Wear),0.095,919,Glock-18,Mil-Spec,MW,0,0,90,689,0,-602,21000000
2021-07-29,Glock-18 | Dragon Tattoo (Minimal Wear),0.097,1147,Glock-18,Mil-Spec,MW,0,0,89,690,0,-601,21000000
2021-07-30,Glock-18 | Dragon Tattoo (Minimal Wear),0.099,1064,Glock-18,Mil-Spec,MW,0,0,88,691,0,-600,21000000
2021-07-31,Glock-18 | Dragon Tattoo (Minimal Wear),0.096,812,Glock-18,Mil-Spec,MW,0,0,87,692,0,-599,21000000
2021-08-01,Glock-18 | Dragon Tattoo (Minimal Wear),0.096,753,Glock-18,Mil-Spec,MW,0,0,86,693,0,-598,20800000
2021-08-02,Glock-18 | Dragon Tattoo (Minimal Wear),0.097,759,Glock-18,Mil-Spec,MW,0,0,85,694,0,-597,20800000
2021-08-03,Glock-18 | Dragon Tattoo (Minimal Wear),0.099,707,Glock-18,Mil-Spec,MW,0,0,84,695,0,-596,20800000
2021-08-04,Glock-18 | Dragon Tattoo (Minimal Wear),0.098,834,Glock-18,Mil-Spec,MW,0,0,83,696,0,-595,20800000
2021-08-05,Glock-18 | Dragon Tattoo (Minimal Wear),0.099,561,Glock-18,Mil-Spec,MW,0,0,82,697,0,-594,20800000
2021-08-06,Glock-18 | Dragon Tattoo (Minimal Wear),0.1,1034,Glock-18,Mil-Spec,MW,0,0,81,698,0,-593,20800000
2021-08-07,Glock-18 | Dragon Tattoo (Minimal Wear),0.098,757,Glock-18,Mil-Spec,MW,0,0,80,699,0,-592,20800000
2021-08-08,Glock-18 | Dragon Tattoo (Minimal Wear),0.098,773,Glock-18,Mil-Spec,MW,0,0,79,700,0,-591,20800000
2021-08-09,Glock-18 | Dragon Tattoo (Minimal Wear),0.096,774,Glock-18,Mil-Spec,MW,0,0,78,701,0,-590,20800000
2021-08-10,Glock-18 | Dragon Tattoo (Minimal Wear),0.095,696,Glock-18,Mil-Spec,MW,0,0,77,702,0,-589,20800000
2021-08-11,Glock-18 | Dragon Tattoo (Minimal Wear),0.093,816,Glock-18,Mil-Spec,MW,0,0,76,703,0,-588,20800000
2021-08-12,Glock-18 | Dragon Tattoo (Minimal Wear),0.097,1040,Glock-18,Mil-Spec,MW,0,0,75,704,0,-587,20800000
2021-08-13,Glock-18 | Dragon Tattoo (Minimal Wear),0.096,732,Glock-18,Mil-Spec,MW,0,0,74,705,0,-586,20800000
2021-08-14,Glock-18 | Dragon Tattoo (Minimal Wear),0.093,790,Glock-18,Mil-Spec,MW,0,0,73,706,0,-585,20800000
2021-08-15,Glock-18 | Dragon Tattoo (Minimal Wear),0.092,664,Glock-18,Mil-Spec,MW,0,0,72,707,0,-584,20800000
2021-08-16,Glock-18 | Dragon Tattoo (Minimal Wear),0.095,890,Glock-18,Mil-Spec,MW,0,0,71,708,0,-583,20800000
2021-08-17,Glock-18 | Dragon Tattoo (Minimal Wear),0.094,878,Glock-18,Mil-Spec,MW,0,0,70,709,0,-582,20800000
2021-08-18,Glock-18 | Dragon Tattoo (Minimal Wear),0.095,910,Glock-18,Mil-Spec,MW,0,0,69,710,0,-581,20800000
2021-08-19,Glock-18 | Dragon Tattoo (Minimal Wear),0.096,976,Glock-18,Mil-Spec,MW,0,0,68,711,0,-580,20800000
2021-08-20,Glock-18 | Dragon Tattoo (Minimal Wear),0.095,933,Glock-18,Mil-Spec,MW,0,0,67,712,0,-579,20800000
2021-08-21,Glock-18 | Dragon Tattoo (Minimal Wear),0.092,736,Glock-18,Mil-Spec,MW,0,0,66,713,0,-578,20800000
2021-08-22,Glock-18 | Dragon Tattoo (Minimal Wear),0.095,921,Glock-18,Mil-Spec,MW,0,0,65,714,0,-577,20800000
2021-08-23,Glock-18 | Dragon Tattoo (Minimal Wear),0.092,727,Glock-18,Mil-Spec,MW,0,0,64,715,0,-576,20800000
2021-08-24,Glock-18 | Dragon Tattoo (Minimal Wear),0.091,701,Glock-18,Mil-Spec,MW,0,0,63,716,0,-575,20800000
2021-08-25,Glock-18 | Dragon Tattoo (Minimal Wear),0.093,907,Glock-18,Mil-Spec,MW,0,0,62,717,0,-574,20800000
2021-08-26,Glock-18 | Dragon Tattoo (Minimal Wear),0.093,821,Glock-18,Mil-Spec,MW,0,0,61,718,0,-573,20800000
2021-08-27,Glock-18 | Dragon Tattoo (Minimal Wear),0.091,856,Glock-18,Mil-Spec,MW,0,0,60,719,0,-572,20800000
2021-08-28,Glock-18 | Dragon Tattoo (Minimal Wear),0.089,731,Glock-18,Mil-Spec,MW,0,0,59,720,0,-571,20800000
2021-08-29,Glock-18 | Dragon Tattoo (Minimal Wear),0.085,826,Glock-18,Mil-Spec,MW,0,0,58,721,0,-570,20800000
2021-08-30,Glock-18 | Dragon Tattoo (Minimal Wear),0.085,922,Glock-18,Mil-Spec,MW,0,0,57,722,0,-569,20800000
2021-08-31,Glock-18 | Dragon Tattoo (Minimal Wear),0.08,597,Glock-18,Mil-Spec,MW,0,0,56,723,0,-568,20800000
2021-09-01,Glock-18 | Dragon Tattoo (Minimal Wear),0.082,859,Glock-18,Mil-Spec,MW,0,0,55,724,0,-567,20500000
2021-09-02,Glock-18 | Dragon Tattoo (Minimal Wear),0.082,634,Glock-18,Mil-Spec,MW,0,0,54,725,0,-566,20500000
2021-09-03,Glock-18 | Dragon Tattoo (Minimal Wear),0.082,722,Glock-18,Mil-Spec,MW,0,0,53,726,0,-565,20500000
2021-09-04,Glock-18 | Dragon Tattoo (Minimal Wear),0.082,964,Glock-18,Mil-Spec,MW,0,0,52,727,0,-564,20500000
2021-09-05,Glock-18 | Dragon Tattoo (Minimal Wear),0.082,737,Glock-18,Mil-Spec,MW,0,0,51,728,0,-563,20500000
2021-09-06,Glock-18 | Dragon Tattoo (Minimal Wear),0.082,667,Glock-18,Mil-Spec,MW,0,0,50,729,0,-562,20500000
2021-09-07,Glock-18 | Dragon Tattoo (Minimal Wear),0.084,725,Glock-18,Mil-Spec,MW,0,0,49,730,0,-561,20500000
2021-09-08,Glock-18 | Dragon Tattoo (Minimal Wear),0.083,812,Glock-18,Mil-Spec,MW,0,0,48,731,0,-560,20500000
2021-09-09,Glock-18 | Dragon Tattoo (Minimal Wear),0.084,842,Glock-18,Mil-Spec,MW,0,0,47,732,0,-559,20500000
2021-09-10,Glock-18 | Dragon Tattoo (Minimal Wear),0.083,951,Glock-18,Mil-Spec,MW,0,0,46,733,0,-558,20500000
2021-09-11,Glock-18 | Dragon Tattoo (Minimal Wear),0.083,1025,Glock-18,Mil-Spec,MW,0,0,45,734,0,-557,20500000
2021-09-12,Glock-18 | Dragon Tattoo (Minimal Wear),0.082,884,Glock-18,Mil-Spec,MW,0,0,44,735,0,-556,20500000
2021-09-13,Glock-18 | Dragon Tattoo (Minimal Wear),0.081,819,Glock-18,Mil-Spec,MW,0,0,43,736,0,-555,20500000
2021-09-14,Glock-18 | Dragon Tattoo (Minimal Wear),0.082,596,Glock-18,Mil-Spec,MW,0,0,42,737,0,-554,20500000
2021-09-15,Glock-18 | Dragon Tattoo (Minimal Wear),0.082,757,Glock-18,Mil-Spec,MW,0,0,41,738,0,-553,20500000
2021-09-16,Glock-18 | Dragon Tattoo (Minimal Wear),0.08,882,Glock-18,Mil-Spec,MW,0,0,40,739,0,-552,20500000
2021-09-17,Glock-18 | Dragon Tattoo (Minimal Wear),0.082,924,Glock-18,Mil-Spec,MW,0,0,39,740,0,-551,20500000
2021-09-18,Glock-18 | Dragon Tattoo (Minimal Wear),0.083,947,Glock-18,Mil-Spec,MW,0,0,38,741,0,-550,20500000
2021-09-19,Glock-18 | Dragon Tattoo (Minimal Wear),0.083,878,Glock-18,Mil-Spec,MW,0,0,37,742,0,-549,20500000
2021-09-20,Glock-18 | Dragon Tattoo (Minimal Wear),0.083,756,Glock-18,Mil-Spec,MW,0,0,36,743,0,-548,20500000
2021-09-21,Glock-18 | Dragon Tattoo (Minimal Wear),0.08,730,Glock-18,Mil-Spec,MW,0,0,35,744,0,-547,20500000
2021-09-22,Glock-18 | Dragon Tattoo (Minimal Wear),0.084,2462,Glock-18,Mil-Spec,MW,0,0,34,745,0,-546,20500000
2021-09-23,Glock-18 | Dragon Tattoo (Minimal Wear),0.096,1839,Glock-18,Mil-Spec,MW,0,0,33,746,0,-545,20500000
2021-09-24,Glock-18 | Dragon Tattoo (Minimal Wear),0.105,1379,Glock-18,Mil-Spec,MW,0,0,32,747,0,-544,20500000
2021-09-25,Glock-18 | Dragon Tattoo (Minimal Wear),0.121,1665,Glock-18,Mil-Spec,MW,0,0,31,748,0,-543,20500000
2021-09-26,Glock-18 | Dragon Tattoo (Minimal Wear),0.13,1653,Glock-18,Mil-Spec,MW,0,0,30,749,0,-542,20500000
2021-09-27,Glock-18 | Dragon Tattoo (Minimal Wear),0.127,1038,Glock-18,Mil-Spec,MW,0,0,29,750,0,-541,20500000
2021-09-28,Glock-18 | Dragon Tattoo (Minimal Wear),0.132,897,Glock-18,Mil-Spec,MW,0,0,28,751,0,-540,20500000
2021-09-29,Glock-18 | Dragon Tattoo (Minimal Wear),0.131,1093,Glock-18,Mil-Spec,MW,0,0,27,752,0,-539,20500000
2021-09-30,Glock-18 | Dragon Tattoo (Minimal Wear),0.126,983,Glock-18,Mil-Spec,MW,0,0,26,753,0,-538,20500000
